year	month	day	hour	minute	second	x	y	z	ref_vec_x	ref_vec_y	ref_vec_z	rotation_11	rotation_12	rotation_13	rotation_21	rotation_22	rotation_23	rotation_31	rotation_32	rotation_33
2017	1	26	12	25	41.19	0.587026980896	0.397547016163	1.53065543383	-0.427083534288229	-0.902466908815956	0.056152766913556	-0.903573057724008	-0.427083534288229	0.0339909413691478	0.428292409213753	-0.902466908815956	0.0460335823291283	0.0110155147480869	0.056152766913556	0.998361420129397
2017	1	26	12	25	41.198	0.587063211029	0.397855860108	1.53097664214	-0.428243735041719	-0.901710717802201	0.0593724245602028	-0.902953736578883	-0.428243735041719	0.0358029746773992	0.42958600576627	-0.901710717802201	0.048720068251409	0.0114198619963408	0.0593724245602028	0.998170577583725
2017	1	26	12	25	41.212	0.587094272065	0.398151750011	1.53130726415	-0.429446484773939	-0.900914517900442	0.0626797267983913	-0.902306538980278	-0.429446484773939	0.0376646575550315	0.430932783027347	-0.900914517900442	0.0514778393925003	0.0118256596322098	0.0626797267983913	0.997963629408779
2017	1	26	12	25	41.215	0.587118916147	0.398434527609	1.5316461532	-0.430698465070803	-0.900074770913656	0.0660623868050782	-0.901628099306768	-0.430698465070803	0.0395676980139081	0.432339265601614	-0.900074770913656	0.0542970181850357	0.0122282443352327	0.0660623868050782	0.997740563017308
2017	1	26	12	25	41.229	0.587136192878	0.398703893135	1.53199218733	-0.432003434314252	-0.899189433587131	0.0695082388350108	-0.900916455117009	-0.432003434314252	0.0415038990950668	0.433808940627375	-0.899189433587131	0.05716787172012	0.0126231506034221	0.0695082388350108	0.997501509173243
2017	1	26	12	25	41.231	0.587145465701	0.398959418354	1.53234426562	-0.433362275439332	-0.898257966168455	0.0730052357092022	-0.900171047828244	-0.433362275439332	0.0434651915657261	0.435342305984894	-0.898257966168455	0.0600808025467879	0.0130062012730542	0.0730052357092022	0.997246746942545
2017	1	26	12	25	41.245	0.587146418563	0.399200568813	1.53270130098	-0.434773113613291	-0.89728131004531	0.0765414287975896	-0.899392691316099	-0.434773113613291	0.0454436627725911	0.436936990461097	-0.89728131004531	0.0630263199796029	0.0133735998887283	0.0765414287975896	0.996976708104878
2017	1	26	12	25	41.248	0.587139053019	0.399426734583	1.53306220991	-0.43623150152263	-0.896261835040435	0.0801049319908795	-0.898583508821086	-0.43623150152263	0.0474315797132699	0.438587943126863	-0.896261835040435	0.0659949937017885	0.0137220194771743	0.0801049319908795	0.996691981533013
2017	1	26	12	25	41.262	0.58712367654	0.399637267537	1.53342589979	-0.437730667672052	-0.895203257204621	0.0836838746092472	-0.897746839268014	-0.437730667672052	0.0494214039022581	0.440287686822269	-0.895203257204621	0.0689773957389852	0.0140486802578212	0.0836838746092472	0.996393317778374
2017	1	26	12	25	41.279	0.58710088318	0.399831522321	1.53379125539	-0.439261821496078	-0.894110527892721	0.0872663514038979	-0.896887114589807	-0.439261821496078	0.0514057959642534	0.442026629035239	-0.894110527892721	0.0719640405698825	0.0143514078233999	0.0872663514038979	0.996081633705862
2017	1	26	12	25	41.279	0.587071527338	0.400008898466	1.53415712599	-0.440814508987462	-0.89298969444995	0.0908403779842782	-0.896009709455641	-0.440814508987462	0.0533776097943732	0.443793423463401	-0.89298969444995	0.0749453327220493	0.0146286654159738	0.0908403779842782	0.995758016726866
2017	1	26	12	25	41.282	0.587036690911	0.400168881862	1.53452231429	-0.442377011966385	-0.891847732886406	0.0943938590644099	-0.895120764893446	-0.442377011966385	0.0553298792721014	0.445575375227627	-0.891847732886406	0.0779115289038634	0.0148795580354785	0.0943938590644099	0.995423727928764
2017	1	26	12	25	41.29	0.586997643942	0.400311083945	1.53488556853	-0.443936781874973	-0.890692353874109	0.0979145773043569	-0.894226988331351	-0.443936781874973	0.0572558035340943	0.447358880846731	-0.890692353874109	0.0808527209051015	0.01510380969829	0.0979145773043569	0.995080203040894
2017	1	26	12	25	41.298	0.586955799029	0.400435276797	1.53524557913	-0.445480898137419	-0.889531783878918	0.101390210887781	-0.893335433207179	-0.445480898137419	0.0591487376976053	0.449129893518601	-0.889531783878918	0.0837588456054698	0.0153017163910589	0.101390210887781	0.994729049848057
2017	1	26	12	25	41.307	0.586912659858	0.400541422665	1.535600981	-0.446996541769712	-0.888374523458998	0.10480838570895	-0.892453261505234	-0.446996541769712	0.0610021940145374	0.450874404884675	-0.888374523458998	0.0866197269037961	0.0154740766625842	0.10480838570895	0.994372040655068
2017	1	26	12	25	41.314	0.586869765454	0.400629696913	1.53595036181	-0.448471469043562	-0.887229088964926	0.108156761917029	-0.891587496284632	-0.448471469043562	0.062809855300037	0.452578928340462	-0.887229088964926	0.0894251492403901	0.0156221026465933	0.108156761917029	0.994011098912141
2017	1	26	12	25	41.323	0.586828634136	0.400700503811	1.5362922751	-0.449894454832815	-0.886103753514716	0.111423146239084	-0.890744779854996	-0.449894454832815	0.0645655997552762	0.454230953513172	-0.886103753514716	0.0921649547151529	0.0157473182348143	0.111423146239084	0.99364828005215
2017	1	26	12	25	41.331	0.586790712745	0.400754484652	1.53662525664	-0.451255666874189	-0.885006309407384	0.114595616945206	-0.889931158590167	-0.451255666874189	0.0662635351026009	0.455819333019528	-0.885006309407384	0.0948291513974128	0.0158514546964866	0.114595616945206	0.993285747386397
2017	1	26	12	25	41.34	0.586757335242	0.40079251746	1.53694784257	-0.45254694282544	-0.883943869840296	0.117662651300699	-0.889151910884717	-0.45254694282544	0.0678980405417178	0.457334573373518	-0.883943869840296	0.0974080231245028	0.0159363536393559	0.117662651300699	0.992925744011893
2017	1	26	12	25	41.348	0.586729692225	0.400815707404	1.53725858906	-0.453761960958362	-0.882922718216481	0.120613251529186	-0.888411425554688	-0.453761960958362	0.0694638159843522	0.45876902101667	-0.882922718216481	0.0998922369988132	0.0160038838814947	0.120613251529186	0.992570561348796
2017	1	26	12	25	41.356	0.586708811341	0.400825367053	1.53755609374	-0.454896306820052	-0.881948207085687	0.123437069228892	-0.887713132088891	-0.454896306820052	0.0709559381476163	0.460116945972118	-0.881948207085687	0.10227294875788	0.0160558757538169	0.123437069228892	0.992222504680255
2017	1	26	12	25	41.365	0.586695548013	0.400822986041	1.53783901922	-0.455947442734945	-0.881024706012001	0.126124529176255	-0.88705948152322	-0.455947442734945	0.0723699226420762	0.461374530078857	-0.881024706012001	0.104541907343331	0.0160940745080212	0.126124529176255	0.991883856056644
2017	1	26	12	25	41.373	0.586690585318	0.400810191265	1.53810611817	-0.456914593345835	-0.880155594252515	0.128666951054308	-0.886451973085113	-0.456914593345835	0.0737017896737885	0.462539772754818	-0.880155594252515	0.10669155789435	0.0161201126990768	0.128666951054308	0.991556835321585
2017	1	26	12	25	41.381	0.586694440892	0.40078870141	1.53835625816	-0.457798570417875	-0.879343289175814	0.131056662191633	-0.885891216253381	-0.457798570417875	0.0749481279849991	0.463612336595042	-0.879343289175814	0.10871513757682	0.0161354988144481	0.131056662191633	0.991243560873511
2017	1	26	12	25	41.39	0.586707478212	0.400760281152	1.53858844374	-0.458601564998899	-0.878589298726891	0.13328709143481	-0.885377014893177	-0.458601564998899	0.0761061500761148	0.464593359487637	-0.878589298726891	0.110606756044026	0.0161416176029354	0.13328709143481	0.99094601237303
2017	1	26	12	25	41.398	0.586729920067	0.400726698859	1.53880183388	-0.459326928708892	-0.877894288511736	0.135352838024658	-0.884908462678636	-0.459326928708892	0.0771737341495765	0.465485253827132	-0.877894288511736	0.112361455437186	0.0161397382018124	0.135352838024658	0.990665997240971
2017	1	26	12	25	41.406	0.586761862859	0.400689689065	1.53899575445	-0.459978955492357	-0.877258158161069	0.137249715642725	-0.884484043719986	-0.459978955492357	0.0781494523902843	0.466291503603693	-0.877258158161069	0.113975249974965	0.0161310282297322	0.137249715642725	0.990405121899237
2017	1	26	12	25	41.415	0.586803290848	0.40065091969	1.53916970644	-0.460562669306762	-0.876680123875935	0.138974774840279	-0.884101734923861	-0.460562669306762	0.0790325878713964	0.46701646475958	-0.876680123875935	0.115445147339937	0.0161165737079379	0.138974774840279	0.990164768111858
2017	1	26	12	25	41.429	0.58685408964	0.400611963814	1.5393233703	-0.461083621497297	-0.876158804659815	0.140526307159977	-0.883759107348475	-0.461083621497297	0.0798231430448823	0.467665172663951	-0.876158804659815	0.11676915386471	0.0160974052512777	0.140526307159977	0.989946074561719
2017	1	26	12	25	41.431	0.586914058523	0.400574275835	1.5394566071	-0.461547700720552	-0.875692310106091	0.141903833565654	-0.883453424330054	-0.461547700720552	0.080521841751615	0.468243159611392	-0.875692310106091	0.117946265299913	0.0160745300597177	0.141903833565654	0.989749923719487
2017	1	26	12	25	41.445	0.586982921709	0.400539171639	1.53956945671	-0.461960957458517	-0.875278328012963	0.14310807906908	-0.883181734802938	-0.461960957458517	0.0811301244574636	0.468756284188283	-0.875278328012963	0.118976445336148	0.0160489670841145	0.14310807906908	0.989576934028219
2017	1	26	12	25	41.448	0.587060338868	0.400507812358	1.53966213308	-0.4623294444431	-0.874914210481748	0.144140934845154	-0.882940960809154	-0.4623294444431	0.0816501348825766	0.469210573461024	-0.874914210481748	0.119860594231289	0.016021781354946	0.144140934845154	0.9894274573834
2017	1	26	12	25	41.462	0.587145915146	0.400481191454	1.53973501696	-0.462659073844882	-0.874597057372398	0.145005408949251	-0.882727978419161	-0.462659073844882	0.0820846971427506	0.469612078647633	-0.874597057372398	0.120600509218629	0.015994114676042	0.145005408949251	0.989301581759167
2017	1	26	12	25	41.465	0.58723921053	0.400460125252	1.53978864613	-0.462955492159805	-0.874323795913552	0.145705566737823	-0.882539691075649	-0.462955492159805	0.0824372849818016	0.469966745414605	-0.874323795913552	0.121198837055976	0.0159672126716505	0.145705566737823	0.989199138667796
2017	1	26	12	25	41.479	0.587339748206	0.40044524725	1.53982370384	-0.463223973729091	-0.874091255282528	0.146246461841796	-0.882373094317847	-0.463223973729091	0.0827119857492111	0.470280300166786	-0.874091255282528	0.121659018217522	0.015942449591738	0.146246461841796	0.989119715049584
2017	1	26	12	25	41.481	0.587447021833	0.40043700646	1.53984100553	-0.46346933334517	-0.873896235317384	0.146634057935688	-0.88222533129051	-0.46346933334517	0.0829134601734421	0.470558153060652	-0.873896235317384	0.121985222409316	0.0159213509947009	0.146634057935688	0.989062669215564
2017	1	26	12	25	41.489	0.587560502162	0.400435669695	1.539841484	-0.463695857845432	-0.873735568933074	0.146875140844825	-0.882093739036589	-0.463695857845432	0.0830468962059355	0.470805317580482	-0.873735568933074	0.12218227579784	0.0159056119150326	0.146875140844825	0.989027150543109
2017	1	26	12	25	41.498	0.58767964382	0.400441327477	1.53982617265	-0.463907255787944	-0.873606178362945	0.146977219845087	-0.881975886260361	-0.463907255787944	0.0831179528294018	0.471026345412764	-0.873606178362945	0.122255580867244	0.0158971060997609	0.146977219845087	0.989012122708444
2017	1	26	12	25	41.506	0.587803893173	0.400453903146	1.53979618671	-0.464106624303608	-0.873505125398712	0.146948416730805	-0.881869603331422	-0.464106624303608	0.0831326891035683	0.471225275302432	-0.873505125398712	0.122211029855444	0.0158978815012671	0.146948416730805	0.989016390250476
2017	1	26	12	25	41.514	0.587932697921	0.400473165009	1.53975270216	-0.464296432341416	-0.87342965569361	0.146797341494913	-0.881773005032306	-0.464296432341416	0.0830974759624475	0.471405595056898	-0.87342965569361	0.122054911838865	0.0159101397023573	0.146797341494913	0.989038628155987
2017	1	26	12	25	41.529	0.588065518272	0.400498741797	1.53969693226	-0.464478520387317	-0.87337723665304	0.146532953956124	-0.881684505698713	-0.464478520387317	0.0830188924861371	0.471570217354562	-0.87337723665304	0.121793811831594	0.0159362013976682	0.146532953956124	0.989077414002517
2017	1	26	12	25	41.532	0.588201838555	0.400530142432	1.53963010212	-0.464654120082658	-0.873345586469654	0.146164411825132	-0.881602824423204	-0.464654120082658	0.0829036106526129	0.471721473683692	-0.873345586469654	0.121434500285801	0.015978461587882	0.146164411825132	0.989131262007777
2017	1	26	12	25	41.545	0.588341176162	0.400566782264	1.5395534214	-0.464823906915807	-0.873332686038489	0.145700909593327	-0.88152697303588	-0.464823906915807	0.0827582707028403	0.471861140190259	-0.873332686038489	0.120983816583648	0.0160393325468155	0.145700909593327	0.989198657881788
2017	1	26	12	25	41.548	0.588483083428	0.400608017887	1.53946805674	-0.46498810383646	-0.873336761947965	0.145151519181911	-0.881456217227997	-0.46498810383646	0.0825893479855805	0.471990513762149	-0.873336761947965	0.120448558101728	0.0161211670995622	0.145151519181911	0.98927809257586
2017	1	26	12	25	41.562	0.588627140982	0.400653188296	1.53937510643	-0.465146632766978	-0.873356239402513	0.144525046695175	-0.881390011715913	-0.465146632766978	0.0824030173777983	0.472110536746747	-0.873356239402513	0.119835387884376	0.0162261622117516	0.144525046695175	0.989368092540706
2017	1	26	12	25	41.565	0.588772946599	0.400701654701	1.53927558038	-0.465299279076104	-0.873389681689037	0.143829916256601	-0.881327926583544	-0.465299279076104	0.0822050285275166	0.472221937923987	-0.873389681689037	0.119150766940194	0.0163562577402489	0.143829916256601	0.989467244542412
2017	1	26	12	25	41.579	0.588920105053	0.400752831101	1.53917038766	-0.465445829212179	-0.873435736543984	0.143074086391823	-0.881269584657547	-0.465445829212179	0.0820006050374119	0.472325352254984	-0.873435736543984	0.11840091108211	0.0165130486198141	0.143074086391823	0.989574214007431
2017	1	26	12	25	41.596	0.589068221679	0.400806201715	1.53906033245	-0.465586161568641	-0.873493099826333	0.142265001710057	-0.881214619931812	-0.465586161568641	0.0817943749545842	0.47242140060591	-0.873493099826333	0.117591771843669	0.0166977204426878	0.142265001710057	0.98968775652751
2017	1	26	12	25	41.596	0.58921690009	0.40086132466	1.53894611849	-0.465720285138255	-0.873560499537928	0.141409581209293	-0.881162659859062	-0.465720285138255	0.0815903357073976	0.472510724263414	-0.873560499537928	0.116729041386918	0.0169110119793909	0.141409581209293	0.989806722555492
2017	1	26	12	25	41.612	0.589365743826	0.400917823232	1.5388283611	-0.465848326928897	-0.873636700483725	0.140514240792376	-0.881113331241548	-0.465848326928897	0.08139185343737	0.472593974833904	-0.873636700483725	0.115818178705249	0.0171532055054869	0.140514240792376	0.989930055951141
