year	month	day	hour	minute	second	x	y	z	ref_vec_x	ref_vec_y	ref_vec_z	rotation_11	rotation_12	rotation_13	rotation_21	rotation_22	rotation_23	rotation_31	rotation_32	rotation_33
2017	1	26	11	3	55.587	-1.51788568812	-0.114968860956	1.56867561192	0.830165176740133	-0.550041115710036	0.0909975293976921	-0.545473752233757	0.830165176740133	-0.115256951859964	-0.835082082481004	-0.550041115710036	-0.00962738529660589	-0.0713883824106948	0.0909975293976921	0.993289055864556
2017	1	26	11	3	55.59	-1.51788842678	-0.115039547908	1.56871776885	0.830229997356335	-0.549881417963427	0.0913705514278655	-0.545340527611259	0.830229997356335	-0.115420364036747	-0.835191853867585	-0.549881417963427	-0.00921918715280392	-0.0711215591638815	0.0913705514278655	0.993273953224319
2017	1	26	11	3	55.603	-1.51788929326	-0.115103666821	1.56876314502	0.830320294804866	-0.549677645667298	0.0917752357055933	-0.54516929047901	0.830320294804866	-0.11557963814519	-0.835330991875207	-0.549677645667298	-0.00875327746838594	-0.0707995673107853	0.0917752357055933	0.993259647514077
2017	1	26	11	3	55.605	-1.51788807433	-0.11516036416	1.56881203023	0.830438742766713	-0.549425285269134	0.0922136129807875	-0.544955685997634	0.830438742766713	-0.115735883851502	-0.83550233579372	-0.549425285269134	-0.00822817052378255	-0.0704212125860273	0.0922136129807875	0.993245942553476
2017	1	26	11	3	55.613	-1.51788455039	-0.115208804644	1.56886470524	0.830588042247021	-0.549119784552642	0.0926874656527003	-0.544695243678502	0.830588042247021	-0.115890446501329	-0.835708707869745	-0.549119784552642	-0.00764315403097363	-0.0699860493576983	0.0926874656527003	0.993232594413907
2017	1	26	11	3	55.622	-1.51787849792	-0.115248208794	1.56892142564	0.830770812732675	-0.548756731960751	0.0931982072748567	-0.544383545708191	0.830770812732675	-0.116044870087688	-0.835952792455176	-0.548756731960751	-0.00699842226143696	-0.06949448862011	0.0931982072748567	0.993219316270169
2017	1	26	11	3	55.636	-1.51786969216	-0.115277885573	1.56898240341	0.830989503806304	-0.548332007828254	0.0937467533026495	-0.544016373261797	0.830989503806304	-0.116200818356987	-0.836237035802526	-0.548332007828254	-0.00629516824556467	-0.0689478467777319	0.0937467533026495	0.993205789688082
2017	1	26	11	3	55.639	-1.51785790952	-0.115297256062	1.56904778744	0.831246338981947	-0.547841888186483	0.0943333953453351	-0.543589812906967	0.831246338981947	-0.116359955452375	-0.836563579462331	-0.547841888186483	-0.00553561789152935	-0.0683483198106607	0.0943333953453351	0.993191682255586
2017	1	26	11	3	55.653	-1.51784293009	-0.115305868227	1.56911764533	0.831543286822745	-0.5472831062245	0.094957694692363	-0.54310032675581	0.831543286822745	-0.116523805369369	-0.836934223735102	-0.5472831062245	-0.00472300563034436	-0.067698893777186	0.094957694692363	0.99317666907759
2017	1	26	11	3	55.655	-1.51782454074	-0.115303404573	1.56919194849	0.831882047241711	-0.546652888033765	0.095618405557106	-0.542544800417026	0.831882047241711	-0.116693611724845	-0.83735040980682	-0.546652888033765	-0.00386150238822715	-0.0670032143766243	0.095618405557106	0.993160455204453
2017	1	26	11	3	55.669	-1.51780253952	-0.115289684288	1.56927056103	0.832264043495128	-0.545948976710651	0.0963134296644709	-0.541920580569943	0.832264043495128	-0.116870211174089	-0.837813210828232	-0.545948976710651	-0.00295611066806441	-0.0662654368160742	0.0963134296644709	0.993142796958142
2017	1	26	11	3	55.672	-1.51777674201	-0.115264661085	1.56935323306	0.832690414731532	-0.545169652876585	0.0970398000649886	-0.541225508679939	0.832690414731532	-0.117053927607624	-0.838323326208932	-0.545169652876585	-0.00201253979235227	-0.0654900716760469	0.0970398000649886	0.993123520875029
2017	1	26	11	3	55.686	-1.51774698919	-0.115228417986	1.56943959836	0.833162005727037	-0.544313756679848	0.0977936935695354	-0.540457955036736	0.833162005727037	-0.117244492622938	-0.838881075466478	-0.544313756679848	-0.00103706956164345	-0.0646818371856716	0.0977936935695354	0.993102539235659
2017	1	26	11	3	55.688	-1.51771315662	-0.115181160153	1.56952917661	0.833679352553619	-0.543380712798275	0.0985704726813179	-0.539616854278878	0.833679352553619	-0.117440996691733	-0.839486390380085	-0.543380712798275	-3.64067836449641e-05	-0.0638455240779116	0.0985704726813179	0.993079861325663
2017	1	26	11	3	55.703	-1.51767516339	-0.115123206484	1.56962138017	0.834242666882011	-0.542370553775911	0.0993647580905903	-0.538701737772335	0.834242666882011	-0.117641873814795	-0.840138808271375	-0.542370553775911	0.000982462806238392	-0.0629858758565773	0.0993647580905903	0.993055599799014
2017	1	26	11	3	55.719	-1.51763297939	-0.115054980268	1.56971552519	0.834851823949949	-0.541283933515571	0.100170531421943	-0.537712754926307	0.834851823949949	-0.117844920285112	-0.840837471490955	-0.541283933515571	0.00201242505676634	-0.0621074852675503	0.100170531421943	0.993029971807693
2017	1	26	11	3	55.72	-1.51758663022	-0.11497699909	1.5698108468	0.835506356946545	-0.540122126710136	0.100981264302013	-0.536650679480194	0.835506356946545	-0.118047345227921	-0.841581135581499	-0.540122126710136	0.00304638662584203	-0.0612147077653826	0.100981264302013	0.993003294965916
2017	1	26	11	3	55.722	-1.51753620001	-0.114889864341	1.56990651733	0.836205456236038	-0.538887016971546	0.101790067789487	-0.535516903706797	0.836205456236038	-0.11824584899845	-0.842368184106834	-0.538887016971546	0.00407741879925241	-0.0603115929887484	0.101790067789487	0.992975978486172
2017	1	26	11	3	55.73	-1.51748183319	-0.114794250795	1.57000166689	0.836947970299296	-0.537581078780841	0.102589856948515	-0.534313425847352	0.836947970299296	-0.118436725601291	-0.843196646711393	-0.537581078780841	0.00509889316314471	-0.0594018344323453	0.102589856948515	0.992948509902379
