year	month	day	hour	minute	second	x	y	z	ref_vec_x	ref_vec_y	ref_vec_z	rotation_11	rotation_12	rotation_13	rotation_21	rotation_22	rotation_23	rotation_31	rotation_32	rotation_33
2017	1	26	11	57	33.917	-0.928817299598	1.06025501288	1.60915803299	0.0878836804155503	-0.98258662259001	0.163707018248374	-0.995833055956302	0.0878836804155503	0.024351250098288	-0.0826453434090187	-0.98258662259001	0.166412969206013	0.0385521967926255	0.163707018248374	0.985755416063584
2017	1	26	11	57	33.928	-0.928862144412	1.06036945243	1.60932837721	0.0879727935621082	-0.982362677358349	0.164998053704327	-0.99584664962166	0.0879727935621082	0.0234571530709313	-0.0828329285665925	-0.982362677358349	0.16763733497768	0.0377909563572581	0.164998053704327	0.985569625085609
2017	1	26	11	57	33.933	-0.928908732586	1.06048746597	1.60948377447	0.0880804030313428	-0.982152426714794	0.166188005885135	-0.995857479287106	0.0880804030313428	0.022577058040585	-0.0830422373139624	-0.982152426714794	0.168761955191723	0.0370387333722857	0.166188005885135	0.985398233675147
2017	1	26	11	57	33.945	-0.928958134148	1.06060892654	1.6096246212	0.0881961727762378	-0.981956794128898	0.167279076909579	-0.995866462377133	0.0881961727762378	0.0217123057292025	-0.0832624950067791	-0.981956794128898	0.169788725742738	0.036295261918058	0.167279076909579	0.985241272171735
2017	1	26	11	57	33.95	-0.929011305653	1.06073369151	1.60975135662	0.0883104900879184	-0.981776552805758	0.168273758207496	-0.995874459066196	0.0883104900879184	0.0208643025295121	-0.0834836320791556	-0.981776552805758	0.17071989789042	0.0355604408645832	0.168273758207496	0.985098673912538
2017	1	26	11	57	33.961	-0.929069067163	1.06086160262	1.60986446246	0.0884146322857509	-0.981612312106755	0.16917482530863	-0.995882258560424	0.0884146322857509	0.0200344673591319	-0.0836964574188728	-0.981612312106755	0.171558071031242	0.0348343235921048	0.16917482530863	0.984970277917905
2017	1	26	11	57	33.966	-0.929132083197	1.06099248576	1.60996446239	0.0885009015857039	-0.981464507089868	0.169985328017923	-0.99589056698094	0.0885009015857039	0.01922417792521	-0.0838928009582976	-0.981464507089868	0.172306178850948	0.0341171004886705	0.169985328017923	0.984855832958756
2017	1	26	11	57	33.978	-0.929200848075	1.06112615112	1.61005192061	0.0885627285907494	-0.981333391597833	0.170708575179035	-0.995899997100859	0.0885627285907494	0.0184347193922444	-0.0840656253788141	-0.981333391597833	0.172967468515799	0.0334090766735392	0.170708575179035	0.984755003011493
2017	1	26	11	57	33.995	-0.929275676046	1.0612623937	1.61012743932	0.0885947448220741	-0.981219035274978	0.171348113511511	-0.995911060223724	0.0885947448220741	0.0176672384364124	-0.0842091067622262	-0.981219035274978	0.173545472866192	0.032710647538156	0.171348113511511	0.984667374057697
2017	1	26	11	57	33.995	-0.92935669635	1.06140099444	1.61019165517	0.0885928248997889	-0.981121324743111	0.17190770055643	-0.995924160478896	0.0885928248997889	0.0169227051821451	-0.0843186842576814	-0.981121324743111	0.174043976107699	0.0320222744267157	0.17190770055643	0.984592462102946
2017	1	26	11	57	34	-0.929443852953	1.06154172156	1.61024523446	0.088554100364046	-0.981039968924815	0.172391272054917	-0.995939591661891	0.088554100364046	0.0162018847378813	-0.0843910803159602	-0.981039968924815	0.174466973766105	0.0313444624048696	0.172391272054917	0.984529722251105
2017	1	26	11	57	34.008	-0.929536908466	1.06168433197	1.61028886742	0.0884769489958599	-0.980974508237282	0.172802904156748	-0.995957536528684	0.0884769489958599	0.0155053193485405	-0.0844242950092136	-0.980974508237282	0.174818627728339	0.030677741832043	0.172802904156748	0.984478558664982
2017	1	26	11	57	34.028	-0.929635451897	1.0618285729	1.6103232615	0.0883609628869394	-0.98092432725248	0.173146771387635	-0.995978068443269	0.0883609628869394	0.0148333211961595	-0.0844175775253077	-0.98092432725248	0.175103217586165	0.0300226545257775	0.173146771387635	0.984438335180657
2017	1	26	11	57	34.028	-0.929738910019	1.0619741834	1.61034913413	0.0882068955373562	-0.980888670415603	0.173427102351311	-0.996001155473649	0.0882068955373562	0.0141859745811885	-0.084371375222485	-0.980888670415603	0.175325090313329	0.0293797436718369	0.173427102351311	0.984408386205545
2017	1	26	11	57	34.033	-0.929846562215	1.06212089578	1.61036720522	0.0880165869907794	-0.980866660421452	0.17364813528559	-0.99602666705956	0.0880165869907794	0.0135631456793734	-0.0842872595008449	-0.980866660421452	0.175488610341256	0.0287495459453288	0.17364813528559	0.98438802751749
2017	1	26	11	57	34.042	-0.929957558495	1.06226843692	1.61037818988	0.0877928677564006	-0.980857318774871	0.173814074737572	-0.996054383127464	0.0877928677564006	0.0129644985894089	-0.084167829416536	-0.980857318774871	0.175598111314103	0.0281325850905409	0.173814074737572	0.984376566705671
2017	1	26	11	57	34.05	-0.930070940234	1.06241652934	1.61038279125	0.0875394451391457	-0.980859587956182	0.173929049497657	-0.996084005194758	0.0875394451391457	0.0123895173392051	-0.0840165966692647	-0.980859587956182	0.175657849806212	0.0275293675786799	0.173929049497657	0.984373313159982
2017	1	26	11	57	34.058	-0.930185663094	1.06256489257	1.6103816935	0.0872607765194782	-0.980872354577436	0.173997071547007	-0.996115168878991	0.0872607765194782	0.0118375339659908	-0.0838378564364434	-0.980872354577436	0.175671960921084	0.0269403815362849	0.173997071547007	0.984377587583009
2017	1	26	11	57	34.067	-0.930300621826	1.06271324459	1.61037555523	0.0869619326586017	-0.980894472958052	0.174021996278133	-0.996147457346248	0.0869619326586017	0.0113077624173038	-0.083636547140802	-0.980894472958052	0.175644416087475	0.0263660995403145	0.174021996278133	0.984388730942408
2017	1	26	11	57	34.075	-0.930414676776	1.06286130387	1.6103650032	0.0866484528134062	-0.980924788554509	0.174007484966408	-0.996180415356959	0.0866484528134062	0.010799337214796	-0.0834181010968436	-0.980924788554509	0.175578983960748	0.0258069848807012	0.174007484966408	0.984406112692842
2017	1	26	11	57	34.085	-0.930526681509	1.06300879165	1.61035062654	0.0863261943121472	-0.98096216061297	0.173956970602258	-0.996213563518757	0.0863261943121472	0.0103113547529836	-0.0831882890269004	-0.98096216061297	0.175479195388828	0.0252634999562088	0.173956970602258	0.984429138104337
2017	1	26	11	57	34.092	-0.930635510228	1.06315543442	1.61033297164	0.0860011812623887	-0.981005483131577	0.173873629073692	-0.996246412232828	0.0860011812623887	0.00984291291702567	-0.0829530637934359	-0.981005483131577	0.175348314143776	0.0247361136903219	0.173873629073692	0.984457254426135
2017	1	26	11	57	34.1	-0.930740083096	1.06330096586	1.61031253795	0.0856794580052238	-0.981053703067159	0.173760358465747	-0.996278474794012	0.0856794580052238	0.00939314313995259	-0.0827184098804264	-0.981053703067159	0.175189315784575	0.0242253034856188	0.173760358465747	0.984489955508376
2017	1	26	11	57	34.108	-0.930839388198	1.06344512779	1.61028977472	0.0853669516640644	-0.981105835048543	0.173619768451888	-0.996309279232999	0.0853669516640644	0.00896123193579553	-0.0824902034171717	-0.981105835048543	0.175004876428903	0.0237315497685141	0.173619768451888	0.984526784576376
2017	1	26	11	57	34.116	-0.930932500357	1.06358767029	1.61026507876	0.0850693459864473	-0.981160972523912	0.173454179452006	-0.996338378675252	0.0850693459864473	0.00854643505843485	-0.0822740843992862	-0.981160972523912	0.174797371353776	0.0232553265947623	0.173454179452006	0.984567335135389
2017	1	26	11	57	34.125	-0.931018597651	1.06372835089	1.61023879314	0.0847919675309539	-0.981218295637387	0.173265630027109	-0.996365360131418	0.0847919675309539	0.00814809010865297	-0.0820753411884452	-0.981218295637387	0.174568882322313	0.0227970940909008	0.173265630027109	0.984611250165424
2017	1	26	11	57	34.133	-0.931096976135	1.06386693352	1.61021120678	0.0845396856323473	-0.981277076052059	0.173055891456793	-0.996389851675898	0.0845396856323473	0.00776563136294439	-0.081898808094772	-0.981277076052059	0.174321212843925	0.0223572965704032	0.173055891456793	0.984658219750466
2017	1	26	11	57	34.145	-0.931167062762	1.06400318679	1.61018255484	0.084316828338843	-0.98133667883436	0.172826488806626	-0.996411527963228	0.084316828338843	0.00739860803554965	-0.0817487780360648	-0.98133667883436	0.17405591074123	0.0219363677849327	0.172826488806626	0.984707977288281
2017	1	26	11	57	34.15	-0.931228426278	1.06413688234	1.61015301992	0.0841271160994737	-0.981396561619812	0.172578727477046	-0.996430114093162	0.0841271160994737	0.00704670597328636	-0.0816289320767345	-0.981396561619812	0.173774296974042	0.0215347434695687	0.172578727477046	0.984760294511362
2017	1	26	11	57	34.162	-0.931280785894	1.06426779284	1.61012273397	0.0839736139810024	-0.981456271389124	0.172313724078866	-0.996445387923444	0.0839736139810024	0.00670977205774111	-0.0815422867917821	-0.981456271389124	0.173477499450864	0.021152880438938	0.172313724078866	0.984814975588414
2017	1	26	11	57	34.167	-0.931324017565	1.06439569028	1.61009178076	0.0838587018371076	-0.981515439295874	0.172032440400126	-0.996457181030293	0.0838587018371076	0.0063878399602423	-0.0814911591697833	-0.981515439295874	0.17316649041022	0.0207912806322179	0.172032440400126	0.984871850597655
2017	1	26	11	57	34.178	-0.931358157706	1.06452034439	1.61006019905	0.083784061134821	-0.981573774001168	0.171735719327286	-0.996465378551897	0.083784061134821	0.00608115508617487	-0.0814771481912263	-0.981573774001168	0.172842125987066	0.0204505175985958	0.171735719327286	0.984930768651832
2017	1	26	11	57	34.183	-0.931383404108	1.06464152162	1.61002798615	0.0837506766046629	-0.981631053988912	0.171424321532506	-0.996469918161482	0.0837506766046629	0.00579019580934054	-0.0815011318051347	-0.981631053988912	0.172505186470149	0.0201312620998136	0.171424321532506	0.984991590965826
2017	1	26	11	57	34.195	-0.931400113719	1.06475898451	1.60999510241	0.08375885072896	-0.981687119333908	0.171098961593745	-0.996470788389975	0.08375885072896	0.00551568762946737	-0.0815632779465779	-0.981687119333908	0.17215641557753	0.0198343030145087	0.171098961593745	0.985054184177434
2017	1	26	11	57	34.2	-0.931408796933	1.06487249203	1.6099614764	0.0838082296677813	-0.981741863378348	0.17076034179622	-0.996468026428817	0.0838082296677813	0.00525860675571799	-0.0816630688278718	-0.981741863378348	0.171796556659392	0.0195605596717769	0.17076034179622	0.985118414290873
2017	1	26	11	57	34.208	-0.931410107868	1.06498180097	1.60992701079	0.0838978401765862	-0.981795224713238	0.170409181513165	-0.99646171542753	0.0838978401765862	0.00502016941223348	-0.0817993387010023	-0.981795224713238	0.171426383378877	0.0193110816709535	0.170409181513165	0.985184141661198
2017	1	26	11	57	34.228	-0.931404830013	1.06508666878	1.60989158935	0.0840261375921986	-0.981847179810812	0.170046239884601	-0.996451981227987	0.0840261375921986	0.00480180259436436	-0.0819703258859205	-0.981847179810812	0.17104672218932	0.0190870317486592	0.170046239884601	0.985251217466964
2017	1	26	11	57	34.228	-0.931393856446	1.06518685848	1.60985508441	0.0841910655356322	-0.981897736587566	0.169672329412283	-0.996438988406954	0.0841910655356322	0.00460509136722663	-0.0821737405147292	-0.981897736587566	0.170658463763253	0.0188896466971611	0.169672329412283	0.985319482137376
2017	1	26	11	57	34.233	-0.931378164089	1.06528214589	1.60981736517	0.0843901277438786	-0.981946929107336	0.169288318427598	-0.996422935496689	0.0843901277438786	0.00443169894444206	-0.0824068489878424	-0.981946929107336	0.17026256093624	0.0187201724366323	0.169288318427598	0.985388766116145
2017	1	26	11	57	34.243	-0.931358782771	1.06537232923	1.60977830614	0.0846204706209122	-0.981994813375619	0.168895122650945	-0.996404049378439	0.0846204706209122	0.00428326209154265	-0.0826665732139003	-0.981994813375619	0.16986001347125	0.018579775437835	0.168895122650945	0.98545889284607
